"total_revenue","day","month","time","con_time","category","price","precipitation","temp_diff","mean_temp","sell_sequence","rank_seq_mean","rank_brand"
12701000,"1"," 8","22",0.944444444,"10",1249000,0,14.9,7.4,2,3,495
3212000,"1"," 8","23",0.958333333,"10",1249000,0,14.9,7.4,3,6,495
50000,"4"," 8","23",0.958333333,"10",1249000,0.2,11,16.2,1,1,495
6374000,"4"," 8","23",0.972222222,"10",1249000,0.2,11,16.2,2,3,495
6374000,"4"," 8","23",0.986111111,"10",1249000,0.2,11,16.2,3,6,495
3285000,"2"," 9","22",0.916666667,"10",1249000,0,12.8,14.3,1,1,495
50000,"2"," 9","22",0.930555556,"10",1249000,0,12.8,14.3,2,3,495
16213000,"2"," 9","22",0.944444444,"10",1249000,0.2,11.3,12.5,3,6,495
50000,"2"," 9","22",0.916666667,"10",1249000,0,13.4,0.7,1,1,495
3283000,"2"," 9","22",0.930555556,"10",1249000,0,13.4,0.7,2,3,495
6518000,"2"," 9","22",0.944444444,"10",1249000,0,13.4,0.7,3,6,495
50000,"4"," 9","22",0.916666667,"10",1249000,0,11.7,0.5,1,1,495
16216000,"4"," 9","22",0.930555556,"10",1249000,0,11.8,3.1,2,3,495
12983000,"4"," 9","22",0.944444444,"10",1249000,0,11.8,3.1,3,6,495
50000,"2"," 9","20",0.847222222,"10",1249000,0,14,6,1,1,495
50000,"2"," 9","20",0.861111111,"10",1249000,0,14,6,2,3,495
16221000,"2"," 9","21",0.875,"10",1249000,0,14,6,3,6,495
3283000,"6"," 9","23",0.958333333,"10",1249000,0,9.5,-1.4,1,1,495
9750000,"6"," 9","23",0.972222222,"10",1249000,0,9.5,-1.4,2,3,495
6518000,"6"," 9","23",0.986111111,"10",1249000,0,9.5,-1.4,3,6,495
50000,"3"," 9","20",0.833333333,"10",1249000,0,15.7,7.5,1,1,495
50000,"3"," 9","20",0.847222222,"10",1249000,0,15.7,7.5,2,3,495
9753000,"3"," 9","20",0.861111111,"10",1249000,0,15.7,7.5,3,6,495
6518000,"3"," 9","22",0.916666667,"10",1249000,0.4,8.4,7.1,1,1,495
12986000,"3"," 9","22",0.930555556,"10",1249000,0.4,8.4,7.1,2,3,495
6518000,"3"," 9","22",0.944444444,"10",1249000,0.4,8.4,7.1,3,6,495
3368000,"2","10","22",0.930555556,"10",1249000,2.1,8.9,21.3,1,1,495
50000,"2","10","22",0.944444444,"10",1249000,2.1,8.9,21.3,2,3,495
6689000,"2","10","23",0.958333333,"10",1249000,2.1,8.9,21.3,3,6,495
6689000,"6","10","23",0.958333333,"10",1249000,6.2,9,2.6,1,1,495
3368000,"6","10","23",0.972222222,"10",1249000,0,13.8,11.7,2,3,495
13329000,"6","10","23",0.986111111,"10",1249000,0,13.8,11.7,3,6,495
50000,"1","10","20",0.833333333,"10",1249000,1.8,8.1,22.5,1,1,495
3368000,"1","10","20",0.847222222,"10",1249000,1.8,8.1,22.5,2,3,495
10008000,"1","10","20",0.861111111,"10",1249000,1.8,8.1,22.5,3,6,495
3371000,"5","10","21",0.875,"10",1249000,0,13.4,0.7,1,1,495
3368000,"5","10","21",0.888888889,"10",1249000,0,9.9,-1.8,2,3,495
13326000,"5","10","21",0.902777778,"10",1249000,0,9.9,-1.8,3,6,495
50000,"6","10","20",0.833333333,"10",1249000,0.8,7.4,23.6,1,1,495
3368000,"6","10","20",0.847222222,"10",1249000,0.8,7.4,23.6,2,3,495
13326000,"6","10","20",0.861111111,"10",1249000,0.8,7.4,23.6,3,6,495
50000,"7","11","22",0.930555556,"10",1249000,0,12,10.6,1,1,495
10067000,"7","11","22",0.944444444,"10",1249000,0,9.9,0.2,2,3,495
13408000,"7","11","23",0.958333333,"10",1249000,0,9.9,0.2,3,6,495
3388000,"5","11","22",0.930555556,"10",1249000,0,14.1,5.6,1,1,495
50000,"5","11","22",0.944444444,"10",1249000,0,14.1,5.6,2,3,495
6729000,"5","11","23",0.958333333,"10",1249000,0,14.1,5.6,3,6,495
50000,"1","11","22",0.930555556,"10",1249000,2.8,10.2,8.9,1,1,495
6732000,"1","11","22",0.944444444,"10",1249000,19,9.3,11,2,3,495
6726000,"1","11","23",0.958333333,"10",1249000,19,9.3,11,3,6,495
50000,"2","12","23",0.986111111,"10",1249000,0,9.9,-1.8,1,1,495
3418000,"3","12"," 0",0,"10",1249000,0,11.5,2.1,1,1,495
6791000,"3","12"," 0",0.013888889,"10",1249000,0,11.5,2.1,2,3,495
2658000,"5"," 5","20",0.833333333,"10",1349000,0,12.4,8.7,1,1,495
2658000,"5"," 5","20",0.847222222,"10",1349000,0,12.4,8.7,2,3,495
7873000,"5"," 5","20",0.861111111,"10",1349000,0,12.4,8.7,3,6,495
13089000,"5"," 5","21",0.875,"10",1349000,0.1,9.9,28.8,1,1,495
2660000,"5"," 5","21",0.888888889,"10",1349000,1.2,9.4,28.5,2,3,495
2658000,"5"," 5","21",0.902777778,"10",1349000,1.2,9.4,28.5,3,6,495
50000,"3"," 5","20",0.833333333,"10",1349000,0,11.7,0.5,1,1,495
2660000,"3"," 5","20",0.847222222,"10",1349000,0,11.7,0.5,2,3,495
50000,"3"," 5","20",0.861111111,"10",1349000,0,11.7,0.5,3,6,495
5267000,"4"," 5","21",0.875,"10",1349000,0,12.2,13.5,1,1,495
10485000,"4"," 5","21",0.888888889,"10",1349000,1.1,9.1,12.1,2,3,495
5267000,"4"," 5","21",0.902777778,"10",1349000,1.1,9.1,12.1,3,6,495
50000,"1"," 5","20",0.833333333,"10",1349000,0.1,12,14,1,1,495
7873000,"1"," 5","20",0.847222222,"10",1349000,0.1,12,14,2,3,495
10483000,"1"," 5","20",0.861111111,"10",1349000,0.1,12,14,3,6,495
2754000,"6"," 6","21",0.888888889,"10",699000,0,17.6,22.9,1,1,495
6809000,"6"," 6","21",0.902777778,"10",699000,0,17.6,22.9,2,3,495
5453000,"6"," 6","22",0.916666667,"10",699000,0.7,10.4,28.8,3,6,495
1400000,"2"," 6","22",0.916666667,"10",699000,0,16.2,20.9,1,1,495
4103000,"2"," 6","22",0.930555556,"10",699000,0,16.2,20.9,2,3,495
4101000,"2"," 6","22",0.944444444,"10",699000,0,16.2,20.9,3,6,495
4105000,"5"," 6","21",0.875,"10",699000,0.7,10.4,28.8,1,1,495
4101000,"5"," 6","21",0.888888889,"10",699000,0.7,10.4,28.8,2,3,495
4105000,"5"," 6","21",0.902777778,"10",699000,0.7,10.4,28.8,3,6,495
1400000,"1"," 6","22",0.916666667,"10",699000,0.2,9.7,5.8,1,1,495
1400000,"1"," 6","22",0.930555556,"10",699000,0.2,9.7,5.8,2,3,495
4103000,"1"," 6","22",0.944444444,"10",699000,0.1,15.1,12.8,3,6,495
50000,"4"," 6","21",0.875,"10",699000,0,12.9,17.9,1,1,495
1402000,"4"," 6","21",0.888888889,"10",699000,0,12.9,17.9,2,3,495
1402000,"4"," 6","21",0.902777778,"10",699000,3.4,12,14.7,3,6,495
1400000,"2"," 6","21",0.875,"10",699000,0.1,9.8,4.2,1,1,495
1400000,"2"," 6","21",0.888888889,"10",699000,0.1,9.8,4.2,2,3,495
4101000,"2"," 6","21",0.902777778,"10",699000,0.1,9.8,4.2,3,6,495
1784000,"4"," 7","23",0.958333333,"10",699000,1.8,8.1,22.5,1,1,495
6990000,"4"," 7","23",0.972222222,"10",699000,1.8,8.1,22.5,2,3,495
8727000,"4"," 7","23",0.986111111,"10",699000,1.8,8.1,22.5,3,6,495
50000,"5"," 7","23",0.958333333,"10",699000,0,13.3,21.2,1,1,495
3519000,"5"," 7","23",0.972222222,"10",699000,0,16.4,18.9,2,3,495
5256000,"5"," 7","23",0.986111111,"10",699000,0,16.4,18.9,3,6,495
50000,"3"," 7","22",0.916666667,"10",699000,0,13.1,22.9,1,1,495
1784000,"3"," 7","22",0.930555556,"10",699000,0,13.1,22.9,2,3,495
5256000,"3"," 7","22",0.944444444,"10",699000,0,13.1,22.9,3,6,495
1784000,"4"," 7","19",0.791666667,"10",699000,0,13.1,11.7,1,1,495
50000,"4"," 7","19",0.805555556,"10",699000,0,13.1,11.7,2,3,495
6990000,"4"," 7","19",0.819444444,"10",699000,0,13.1,11.7,3,6,495
50000,"5"," 8","22",0.916666667,"10",699000,0,12.3,13.3,1,1,495
5361000,"5"," 8","22",0.930555556,"10",699000,0,10.4,14,2,3,495
50000,"5"," 8","22",0.944444444,"10",699000,0,10.4,14,3,6,495
3590000,"1"," 8","23",0.972222222,"10",699000,0.1,13.6,10.7,1,1,495
7124000,"1"," 8","23",0.986111111,"10",699000,0,14.9,11.6,2,3,495
7124000,"2"," 8"," 0",0,"10",699000,31.7,4.2,21.6,1,1,495
5361000,"7"," 8","23",0.958333333,"10",699000,0,13.3,2.1,1,1,495
17736000,"7"," 8","23",0.972222222,"10",699000,0,14.1,5.6,2,3,495
10666000,"7"," 8","23",0.986111111,"10",699000,0,14.1,5.6,3,6,495
50000,"4"," 8","19",0.791666667,"10",699000,0,12.4,17.8,1,1,495
7129000,"4"," 8","19",0.805555556,"10",699000,0,12.4,17.8,2,3,495
3587000,"4"," 8","19",0.819444444,"10",699000,0,10.2,20.4,3,6,495
3590000,"1"," 8","22",0.930555556,"10",699000,0.6,15.6,11.6,1,1,495
1819000,"1"," 8","22",0.944444444,"10",699000,0.6,15.6,11.6,2,3,495
14211000,"1"," 8","23",0.958333333,"10",699000,0.6,15.6,11.6,3,6,495
1821000,"4"," 8","23",0.958333333,"10",699000,0,12.7,-2.1,1,1,495
50000,"4"," 8","23",0.972222222,"10",699000,0,12.7,-2.1,2,3,495
3587000,"4"," 8","23",0.986111111,"10",699000,0,12.7,-2.1,3,6,495
3666000,"2"," 9","22",0.916666667,"10",699000,0.2,11.3,12.5,1,1,495
50000,"2"," 9","22",0.930555556,"10",699000,0.2,11.3,12.5,2,3,495
5477000,"2"," 9","22",0.944444444,"10",699000,0.1,11.8,21.6,3,6,495
50000,"2"," 9","22",0.916666667,"10",699000,4.9,8.5,0.3,1,1,495
3666000,"2"," 9","22",0.930555556,"10",699000,4.9,8.5,0.3,2,3,495
5477000,"2"," 9","22",0.944444444,"10",699000,4.9,8.5,0.3,3,6,495
50000,"4"," 9","22",0.916666667,"10",699000,0,11.8,3.1,1,1,495
3669000,"4"," 9","22",0.930555556,"10",699000,0,10.6,-0.4,2,3,495
10901000,"4"," 9","22",0.944444444,"10",699000,0,10.6,-0.4,3,6,495
1858000,"2"," 9","20",0.847222222,"10",699000,0,12.4,8.7,1,1,495
5477000,"2"," 9","20",0.861111111,"10",699000,0,12.4,8.7,2,3,495
3666000,"2"," 9","21",0.875,"10",699000,0,12.4,8.7,3,6,495
5474000,"6"," 9","23",0.958333333,"10",699000,0,13.1,7.1,1,1,495
1858000,"6"," 9","23",0.972222222,"10",699000,0,13.1,7.1,2,3,495
3666000,"6"," 9","23",0.986111111,"10",699000,0,13.1,7.1,3,6,495
50000,"3"," 9","20",0.833333333,"10",699000,0,14.9,18.4,1,1,495
5474000,"3"," 9","20",0.847222222,"10",699000,0,15.2,17,2,3,495
9093000,"3"," 9","20",0.861111111,"10",699000,0,15.2,17,3,6,495
1858000,"3"," 9","22",0.916666667,"10",699000,0,12.4,8.7,1,1,495
3669000,"3"," 9","22",0.930555556,"10",699000,0,12.4,8.7,2,3,495
7285000,"3"," 9","22",0.944444444,"10",699000,0,12.4,8.7,3,6,495
1909000,"2","10","22",0.930555556,"10",699000,0.8,9.2,22.2,1,1,495
5621000,"2","10","22",0.944444444,"10",699000,0.8,9.2,22.2,2,3,495
14903000,"2","10","23",0.958333333,"10",699000,0.8,9.2,22.2,3,6,495
3762000,"6","10","23",0.958333333,"10",699000,0,13.8,11.7,1,1,495
1906000,"6","10","23",0.972222222,"10",699000,0.1,13.6,10.7,2,3,495
7477000,"6","10","23",0.986111111,"10",699000,0.1,13.6,10.7,3,6,495
1906000,"1","10","20",0.833333333,"10",699000,9.4,6.5,21.5,1,1,495
5621000,"1","10","20",0.847222222,"10",699000,9.4,6.5,21.5,2,3,495
3767000,"1","10","20",0.861111111,"10",699000,9.4,6.5,21.5,3,6,495
1909000,"5","10","21",0.875,"10",699000,0,9.9,-1.8,1,1,495
1909000,"5","10","21",0.888888889,"10",699000,0.2,9.8,2.6,2,3,495
7474000,"5","10","21",0.902777778,"10",699000,0.2,9.8,2.6,3,6,495
50000,"6","10","20",0.833333333,"10",699000,24.2,4.6,18.6,1,1,495
5618000,"6","10","20",0.847222222,"10",699000,24.2,4.6,18.6,2,3,495
18626000,"6","10","20",0.861111111,"10",699000,24.2,4.6,18.6,3,6,495
5256000,"7","11","22",0.930555556,"10",699000,0,9.9,0.2,1,1,495
1917000,"7","11","22",0.944444444,"10",699000,0,9,-0.7,2,3,495
9388000,"7","11","23",0.958333333,"10",699000,0,9,-0.7,3,6,495
8867000,"5","11","22",0.930555556,"10",699000,0,9.5,-1.4,1,1,495
5654000,"5","11","22",0.944444444,"10",699000,0,9.5,-1.4,2,3,495
5651000,"5","11","23",0.958333333,"10",699000,0,9.5,-1.4,3,6,495
1917000,"1","11","22",0.930555556,"10",699000,19,9.3,11,1,1,495
3789000,"1","11","22",0.944444444,"10",699000,0,11,2.6,2,3,495
9393000,"1","11","23",0.958333333,"10",699000,0,11,2.6,3,6,495
1842000,"2","12","23",0.986111111,"10",699000,0,14.9,-0.2,1,1,495
50000,"3","12"," 0",0,"10",699000,0,11.5,2.1,1,1,495
11355000,"3","12"," 0",0.013888889,"10",699000,2.4,7.8,3,2,3,495
50000,"5"," 5","20",0.833333333,"10",799000,0,13.2,8.2,1,1,495
1596000,"5"," 5","20",0.847222222,"10",799000,0,13.2,8.2,2,3,495
4683000,"5"," 5","20",0.861111111,"10",799000,0,13.2,8.2,3,6,495
1594000,"5"," 5","21",0.875,"10",799000,1.2,9.4,28.5,1,1,495
3138000,"5"," 5","21",0.888888889,"10",799000,1.2,9.4,28.5,2,3,495
9313000,"5"," 5","21",0.902777778,"10",799000,1.2,9.4,28.5,3,6,495
50000,"3"," 5","20",0.833333333,"10",799000,0,11.8,3.1,1,1,495
50000,"3"," 5","20",0.847222222,"10",799000,0,11.8,3.1,2,3,495
1594000,"3"," 5","20",0.861111111,"10",799000,0,11.8,3.1,3,6,495
50000,"4"," 5","21",0.875,"10",799000,1.1,9.1,12.1,1,1,495
50000,"4"," 5","21",0.888888889,"10",799000,28.9,7.6,22,2,3,495
4685000,"4"," 5","21",0.902777778,"10",799000,28.9,7.6,22,3,6,495
50000,"1"," 5","20",0.833333333,"10",799000,0,15.7,15.7,1,1,495
1596000,"1"," 5","20",0.847222222,"10",799000,0,15.7,15.7,2,3,495
9316000,"1"," 5","20",0.861111111,"10",799000,0,15.7,15.7,3,6,495
1787000,"6"," 6","21",0.888888889,"10",899000,0.7,10.4,28.8,1,1,495
10479000,"6"," 6","21",0.902777778,"10",899000,0.7,10.4,28.8,2,3,495
41757000,"6"," 6","22",0.916666667,"10",899000,1.9,7.4,26.4,3,6,495
1787000,"2"," 6","22",0.916666667,"10",899000,0.1,13.7,23.2,1,1,495
19161000,"2"," 6","22",0.930555556,"10",899000,0.1,13.7,23.2,2,3,495
19167000,"2"," 6","22",0.944444444,"10",899000,0.1,13.7,23.2,3,6,495
8738000,"5"," 6","21",0.875,"10",899000,0.7,10.4,28.8,1,1,495
17426000,"5"," 6","21",0.888888889,"10",899000,0.7,10.4,28.8,2,3,495
19165000,"5"," 6","21",0.902777778,"10",899000,0,12,10.6,3,6,495
1787000,"1"," 6","22",0.916666667,"10",899000,0.1,15.1,12.8,1,1,495
8736000,"1"," 6","22",0.930555556,"10",899000,0.1,15.1,12.8,2,3,495
31335000,"1"," 6","22",0.944444444,"10",899000,0.6,15.6,11.6,3,6,495
5264000,"4"," 6","21",0.875,"10",899000,3.4,12,14.7,1,1,495
5264000,"4"," 6","21",0.888888889,"10",899000,3.4,12,14.7,2,3,495
19163000,"4"," 6","21",0.902777778,"10",899000,0.2,11,16.2,3,6,495
3526000,"2"," 6","21",0.875,"10",899000,0.1,13.7,3,1,1,495
7001000,"2"," 6","21",0.888888889,"10",899000,0.1,13.7,3,2,3,495
22640000,"2"," 6","21",0.902777778,"10",899000,0.2,11.5,6.9,3,6,495
6747000,"4"," 7","23",0.958333333,"10",899000,0.1,11.7,15.9,1,1,495
17914000,"4"," 7","23",0.972222222,"10",899000,0.1,11.7,15.9,2,3,495
31295000,"4"," 7","23",0.986111111,"10",899000,0.1,11.7,15.9,3,6,495
4513000,"5"," 7","23",0.958333333,"10",899000,0,16.4,18.9,1,1,495
22369000,"5"," 7","23",0.972222222,"10",899000,0,14.3,21.4,2,3,495
13441000,"5"," 7","23",0.986111111,"10",899000,0,14.3,21.4,3,6,495
8983000,"3"," 7","22",0.916666667,"10",899000,1.5,8.9,19.7,1,1,495
15675000,"3"," 7","22",0.930555556,"10",899000,1.5,8.9,19.7,2,3,495
44696000,"3"," 7","22",0.944444444,"10",899000,1.5,8.9,19.7,3,6,495
4515000,"4"," 7","19",0.791666667,"10",899000,0,13,7.8,1,1,495
13443000,"4"," 7","19",0.805555556,"10",899000,0,13,7.8,2,3,495
17906000,"4"," 7","19",0.819444444,"10",899000,0,13,7.8,3,6,495
2325000,"6"," 8","22",0.916666667,"10",899000,0,10.4,14,1,1,495
11434000,"6"," 8","22",0.930555556,"10",899000,0,12.2,15.1,2,3,495
29639000,"6"," 8","22",0.944444444,"10",899000,0,12.2,15.1,3,6,495
50000,"1"," 8","23",0.972222222,"10",899000,0,14.9,11.6,1,1,495
13702000,"1"," 8","23",0.986111111,"10",899000,0,14.9,11.6,2,3,495
15977000,"2"," 8"," 0",0,"10",899000,3.7,8.1,24.4,1,1,495
4603000,"7"," 8","23",0.958333333,"10",899000,0,14.1,5.6,1,1,495
18260000,"7"," 8","23",0.972222222,"10",899000,0,9.1,-2,2,3,495
34202000,"7"," 8","23",0.986111111,"10",899000,0,9.1,-2,3,6,495
4601000,"4"," 8","19",0.791666667,"10",899000,0,10.2,20.4,1,1,495
6881000,"4"," 8","19",0.805555556,"10",899000,0,10.2,20.4,2,3,495
22808000,"4"," 8","19",0.819444444,"10",899000,0.1,11.8,21.6,3,6,495
6876000,"1"," 8","22",0.930555556,"10",899000,0,14,11.8,1,1,495
13704000,"1"," 8","22",0.944444444,"10",899000,0,14,11.8,2,3,495
43298000,"1"," 8","23",0.958333333,"10",899000,0,14,11.8,3,6,495
2325000,"4"," 8","23",0.958333333,"10",899000,0,11.8,-1.3,1,1,495
9156000,"4"," 8","23",0.972222222,"10",899000,0,11.8,-1.3,2,3,495
15980000,"4"," 8","23",0.986111111,"10",899000,0,11.8,-1.3,3,6,495
50000,"2"," 9","22",0.916666667,"10",899000,0.1,11.8,21.6,1,1,495
34948000,"2"," 9","22",0.930555556,"10",899000,0.1,11.8,21.6,2,3,495
20987000,"2"," 9","22",0.944444444,"10",899000,0.2,11,16.2,3,6,495
4705000,"2"," 9","22",0.916666667,"10",899000,0,14.1,5.6,1,1,495
7028000,"2"," 9","22",0.930555556,"10",899000,0,14.1,5.6,2,3,495
34956000,"2"," 9","22",0.944444444,"10",899000,0,14.1,5.6,3,6,495
7036000,"4"," 9","22",0.916666667,"10",899000,0,10.6,-0.4,1,1,495
11683000,"4"," 9","22",0.930555556,"10",899000,0,13.2,3.5,2,3,495
37282000,"4"," 9","22",0.944444444,"10",899000,0,13.2,3.5,3,6,495
50000,"2"," 9","20",0.847222222,"10",899000,7.9,8.1,7.8,1,1,495
11688000,"2"," 9","20",0.861111111,"10",899000,7.9,8.1,7.8,2,3,495
14011000,"2"," 9","21",0.875,"10",899000,7.9,8.1,7.8,3,6,495
2376000,"6"," 9","23",0.958333333,"10",899000,0.1,8.4,1,1,1,495
7028000,"6"," 9","23",0.972222222,"10",899000,0.1,8.4,1,2,3,495
7031000,"6"," 9","23",0.986111111,"10",899000,0.1,8.4,1,3,6,495
9357000,"3"," 9","20",0.833333333,"10",899000,0,15.2,17,1,1,495
9354000,"3"," 9","20",0.847222222,"10",899000,0.2,9.8,2.6,2,3,495
27965000,"3"," 9","20",0.861111111,"10",899000,0.2,9.8,2.6,3,6,495
7028000,"3"," 9","22",0.916666667,"10",899000,1,9.6,8.8,1,1,495
25642000,"3"," 9","22",0.930555556,"10",899000,1,9.6,8.8,2,3,495
51257000,"3"," 9","22",0.944444444,"10",899000,1,9.6,8.8,3,6,495
50000,"2","10","22",0.930555556,"10",899000,33.1,6.4,21.1,1,1,495
9601000,"2","10","22",0.944444444,"10",899000,33.1,6.4,21.1,2,3,495
26323000,"2","10","23",0.958333333,"10",899000,33.1,6.4,21.1,3,6,495
7213000,"6","10","23",0.958333333,"10",899000,0.1,13.6,10.7,1,1,495
16764000,"6","10","23",0.972222222,"10",899000,0,17.3,11.1,2,3,495
16772000,"6","10","23",0.986111111,"10",899000,0,17.3,11.1,3,6,495
2438000,"1","10","20",0.833333333,"10",899000,28.9,7.6,22,1,1,495
11994000,"1","10","20",0.847222222,"10",899000,28.9,7.6,22,2,3,495
47829000,"1","10","20",0.861111111,"10",899000,28.9,7.6,22,3,6,495
2440000,"5","10","21",0.875,"10",899000,0.2,9.8,2.6,1,1,495
19163000,"5","10","21",0.888888889,"10",899000,0,14.6,0,2,3,495
45433000,"5","10","21",0.902777778,"10",899000,0,14.6,0,3,6,495
2440000,"6","10","20",0.833333333,"10",899000,0.3,9,18.8,1,1,495
11994000,"7","10","20",0.847222222,"10",899000,0.3,9,18.8,1,1,495
40655000,"7","10","20",0.861111111,"10",899000,0.3,9,18.8,2,3,495
12065000,"7","11","22",0.930555556,"10",899000,0,9,-0.7,1,1,495
14464000,"7","11","22",0.944444444,"10",899000,0,8.5,0.5,2,3,495
24075000,"7","11","23",0.958333333,"10",899000,0,8.5,0.5,3,6,495
14464000,"5","11","22",0.930555556,"10",899000,0,9.4,0.3,1,1,495
7261000,"5","11","22",0.944444444,"10",899000,0,9.4,0.3,2,3,495
28878000,"5","11","23",0.958333333,"10",899000,0,9.4,0.3,3,6,495
7258000,"1","11","22",0.930555556,"10",899000,0,11,2.6,1,1,495
16864000,"1","11","22",0.944444444,"10",899000,0,13.5,10.8,2,3,495
28881000,"1","11","23",0.958333333,"10",899000,0,13.5,10.8,3,6,495
9746000,"2","12","23",0.986111111,"10",899000,0,14.9,-0.2,1,1,495
7323000,"3","12"," 0",0,"10",899000,2.4,7.8,3,1,1,495
19443000,"3","12"," 0",0.013888889,"10",899000,2.4,7.8,3,2,3,495
7773000,"5"," 5","20",0.833333333,"10",999000,0.3,17.1,7.9,1,1,495
11636000,"5"," 5","20",0.847222222,"10",999000,0.3,17.1,7.9,2,3,495
23230000,"5"," 5","20",0.861111111,"10",999000,0.3,17.1,7.9,3,6,495
5842000,"5"," 5","21",0.875,"10",999000,1.2,9.4,28.5,1,1,495
19361000,"5"," 5","21",0.888888889,"10",999000,8.6,7.6,25.8,2,3,495
17434000,"5"," 5","21",0.902777778,"10",999000,8.6,7.6,25.8,3,6,495
3911000,"3"," 5","20",0.833333333,"10",999000,0,14.6,0,1,1,495
9713000,"3"," 5","20",0.847222222,"10",999000,0,14.6,0,2,3,495
21293000,"3"," 5","20",0.861111111,"10",999000,0,14.6,0,3,6,495
1981000,"4"," 5","21",0.875,"10",999000,28.9,7.6,22,1,1,495
50000,"4"," 5","21",0.888888889,"10",999000,0,9.3,3.7,2,3,495
21289000,"4"," 5","21",0.902777778,"10",999000,0,9.3,3.7,3,6,495
3911000,"1"," 5","20",0.833333333,"10",999000,0,14.9,18.4,1,1,495
9703000,"1"," 5","20",0.847222222,"10",999000,0,14.9,18.4,2,3,495
15499000,"1"," 5","20",0.861111111,"10",999000,0,14.9,18.4,3,6,495
50000,"6"," 6","21",0.888888889,"10",1199000,1.9,7.4,26.4,1,1,495
4687000,"6"," 6","21",0.902777778,"10",1199000,1.9,7.4,26.4,2,3,495
4685000,"6"," 6","22",0.916666667,"10",1199000,0,9.7,25.3,3,6,495
50000,"2"," 6","22",0.916666667,"10",1199000,0.1,13.7,23.2,1,1,495
50000,"2"," 6","22",0.930555556,"10",1199000,0.1,13.7,23.2,2,3,495
4685000,"2"," 6","22",0.944444444,"10",1199000,0.1,13.7,23.2,3,6,495
4685000,"5"," 6","21",0.875,"10",1199000,0,12,10.6,1,1,495
4687000,"5"," 6","21",0.888888889,"10",1199000,0,12,10.6,2,3,495
9326000,"5"," 6","21",0.902777778,"10",1199000,0,14.9,7.4,3,6,495
2368000,"1"," 6","22",0.916666667,"10",1199000,0.6,15.6,11.6,1,1,495
50000,"1"," 6","22",0.930555556,"10",1199000,0.6,15.6,11.6,2,3,495
9324000,"1"," 6","22",0.944444444,"10",1199000,0.1,8.8,0.2,3,6,495
50000,"4"," 6","21",0.875,"10",1199000,0.2,11,16.2,1,1,495
50000,"4"," 6","21",0.888888889,"10",1199000,0.2,11,16.2,2,3,495
50000,"4"," 6","21",0.902777778,"10",1199000,0.1,7.9,16,3,6,495
50000,"2"," 6","21",0.875,"10",1199000,0.2,11.5,6.9,1,1,495
7005000,"2"," 6","21",0.888888889,"10",1199000,0,8.1,2.2,2,3,495
9320000,"2"," 6","21",0.902777778,"10",1199000,0,8.1,2.2,3,6,495
6004000,"4"," 7","23",0.958333333,"10",1199000,0,14.4,13.3,1,1,495
8983000,"4"," 7","23",0.972222222,"10",1199000,0,14.4,13.3,2,3,495
6004000,"4"," 7","23",0.986111111,"10",1199000,0,14.4,13.3,3,6,495
50000,"5"," 7","23",0.958333333,"10",1199000,0,14.3,21.4,1,1,495
50000,"5"," 7","23",0.972222222,"10",1199000,0,11.6,1,2,3,495
3029000,"5"," 7","23",0.986111111,"10",1199000,0,11.6,1,3,6,495
50000,"3"," 7","22",0.916666667,"10",1199000,0.3,9,18.8,1,1,495
3029000,"3"," 7","22",0.930555556,"10",1199000,0.3,9,18.8,2,3,495
6004000,"3"," 7","22",0.944444444,"10",1199000,0.3,9,18.8,3,6,495
50000,"4"," 7","19",0.791666667,"10",1199000,0,9.3,3.7,1,1,495
3027000,"4"," 7","19",0.805555556,"10",1199000,0,9.3,3.7,2,3,495
11960000,"4"," 7","19",0.819444444,"10",1199000,0,9.3,3.7,3,6,495
50000,"6"," 8","22",0.916666667,"10",1199000,0,12.2,15.1,1,1,495
6121000,"6"," 8","22",0.930555556,"10",1199000,0,8.1,12.8,2,3,495
6123000,"6"," 8","22",0.944444444,"10",1199000,0,8.1,12.8,3,6,495
50000,"1"," 8","23",0.972222222,"10",1199000,0,19,14.2,1,1,495
50000,"1"," 8","23",0.986111111,"10",1199000,0,19,14.2,2,3,495
3085000,"2"," 8"," 0",0,"10",1199000,3.7,8.1,24.4,1,1,495
50000,"7"," 8","23",0.958333333,"10",1199000,0,9.1,-2,1,1,495
6123000,"7"," 8","23",0.972222222,"10",1199000,0,12,0.1,2,3,495
50000,"7"," 8","23",0.986111111,"10",1199000,0,12,0.1,3,6,495
3088000,"4"," 8","19",0.791666667,"10",1199000,0.1,11.8,21.6,1,1,495
50000,"4"," 8","19",0.805555556,"10",1199000,0.1,11.8,21.6,2,3,495
50000,"4"," 8","19",0.819444444,"10",1199000,0.3,9.8,21.2,3,6,495
50000,"1"," 8","22",0.930555556,"10",1199000,0.1,13.6,10.7,1,1,495
3085000,"1"," 8","22",0.944444444,"10",1199000,0.1,13.6,10.7,2,3,495
3085000,"1"," 8","23",0.958333333,"10",1199000,0.1,13.6,10.7,3,6,495
3085000,"4"," 8","23",0.958333333,"10",1199000,0,11.8,-0.5,1,1,495
3085000,"4"," 8","23",0.972222222,"10",1199000,0,11.8,-0.5,2,3,495
50000,"4"," 8","23",0.986111111,"10",1199000,0,11.8,-0.5,3,6,495
